259.2,50,0,127.2,100.7,143.3,137,62.1,109.9,0
259.2,50,0,126.6,100.7,143.3,137,62.1,109.9,0
259.2,50,0,127.2,100.2,142.7,136.3,61.6,109.7,0
259.2,50,0,127.2,98.6,143.9,137,61.6,109.7,0
259.2,50.4,0,126.6,96.1,143.3,137,62.1,109.3,0
259.2,50.4,0,127.2,97.6,143.3,137,62.1,109.6,0
259.2,50,0,126.6,93,143.3,137,62.1,108.9,0
260.3,50,0,126.6,93,143.3,137,62.1,109,0
259.2,50,0,126.6,92.5,143.9,137,61.6,108.8,0
259.2,50,0,127.2,91,143.3,136.3,62.1,108.6,0
259.2,50.4,0,127.2,91.5,143.9,137,61.6,108.8,0
260.3,50.4,0,127.2,91.5,143.3,137,62.1,108.9,0
259.2,50.4,0,127.2,91,143.3,137,62.1,108.8,0
260.3,50,0,127.2,91,143.3,137,62.1,108.8,0
259.2,49.6,0,127.2,90,143.3,136.3,62.1,108.5,0
259.2,50,0,126.6,89.5,143.3,136.3,62.5,108.4,0
260.3,49.6,0,127.2,90,143.3,136.3,62.5,108.6,0
259.2,49.2,0,127.2,90,143.3,137,62.1,108.5,0
259.2,49.2,0,126.6,89,143.3,137,62.1,108.3,0
259.2,49.2,0,126.6,89,143.3,137,61.6,108.2,0
260.3,49.6,0,127.2,89,143.3,136.3,62.1,108.5,0
259.2,49.2,0,126.6,88.5,143.3,136.3,62.1,108.1,0
259.2,49.2,0,126.6,89,142.7,136.3,62.1,108.1,0
260.3,49.6,0,126.6,89,143.3,136.3,62.5,108.4,0
259.2,49.2,0,127.2,89.5,143.3,136.3,62.1,108.3,0
259.2,49.2,0,127.2,89.5,142.7,135.7,62.5,108.2,0
259.2,48.8,0,126.6,89.5,143.3,135.7,62.1,108.1,0
259.2,48.4,0,126.6,89.5,143.3,135.7,61.6,108,0
259.2,48.4,0,127.2,88.5,142.7,135.7,62.1,108,0
259.2,48,0,126.6,89,142.7,135.7,61.6,107.8,0
258.2,47.6,0,126.6,88,142.7,134.5,61.6,107.4,0
259.2,47.2,0,126.6,88.5,142.7,134.5,61.2,107.5,0
258.2,46,0,126.6,89,142,134.5,61.6,107.2,0
258.2,46.4,0,126.6,87.5,142,135.1,62.1,107.2,0
258.2,46,0,127.2,88.5,141.4,134.5,61.6,107.2,0
258.2,46,0,126.6,88,141.4,134.5,62.1,107.1,0
258.2,46.4,0,126.6,88.5,141.4,133.8,61.6,107.1,0
258.2,46,0,127.2,88,141.4,134.5,61.6,107.1,0
258.2,46,0,126.6,87.5,141.4,134.5,62.1,107,0
258.2,46.4,0,126.6,87.5,141.4,135.1,62.5,107.2,0
258.2,46.4,0,127.2,87.5,141.4,134.5,62.1,107.1,0
258.2,46,0,126.6,87.5,140.7,135.1,62.1,107,0
258.2,46,0,126.6,91,141.4,134.5,61.6,107.4,0
258.2,46,0,126.6,91,142,134.5,61.2,107.4,0
258.2,46.4,0,126.6,91.5,141.4,134.5,62.1,107.6,0
258.2,46,0,126.6,92,142,134.5,61.6,107.6,0
258.2,46,0,126,90.5,141.4,133.8,61.6,107.2,0
258.2,46,0,126,91.5,140.7,134.5,61.6,107.3,0
258.2,46,0,126.6,91,141.4,133.2,61.6,107.2,0
258.2,46,0,126.6,91,141.4,133.2,61.6,107.2,0
259.2,46.4,0,126,91,141.4,133.8,61.2,107.4,0
258.2,46.4,0,126,90.5,141.4,133.2,61.2,107.1,0
258.2,46,0,126.6,91.5,141.4,134.5,61.2,107.4,0
258.2,46,0,126.6,91,141.4,133.8,61.6,107.3,0
258.2,46,0,126.6,91.5,141.4,134.5,61.6,107.5,0
258.2,46,0,127.2,91,141.4,133.8,61.6,107.4,0
257.2,46.4,0,127.2,90.5,141.4,133.8,61.2,107.2,0
257.2,46,0,127.8,86.5,141.4,134.5,61.6,106.9,0
257.2,46.4,0,127.2,87.5,141.4,133.8,61.2,106.8,0
257.2,46,0,127.2,87.5,141.4,133.2,61.6,106.8,0
257.2,46,0,127.2,87,141.4,133.2,61.2,106.6,0
257.2,46.4,0,127.2,87,141.4,132.6,61.6,106.7,0
256.2,46.4,0,126.6,87,141.4,132.6,61.6,106.5,0
257.2,46,0,127.2,87,141.4,132.6,61.6,106.6,0
257.2,46,0,127.2,86.5,141.4,133.8,61.2,106.7,0
257.2,46.4,0,127.2,87,141.4,133.8,60.8,106.7,0
257.2,46,0,127.2,87.5,141.4,133.8,60.8,106.7,0
257.2,46.4,0,127.2,87.5,141.4,133.8,60.8,106.8,0
257.2,46,0,127.2,87.5,141.4,133.8,60.8,106.7,0
258.2,46,0,126.6,87,140.7,133.8,61.2,106.7,0
257.2,46.4,0,127.2,87,141.4,133.8,60.8,106.7,0
257.2,46,0,127.2,86,140.7,133.8,60.8,106.5,0
257.2,45.6,0,127.2,84.5,141.4,133.8,60.8,106.3,0
257.2,45.6,0,127.2,85,141.4,134.5,60.8,106.4,0
257.2,46,0,126.6,84,141.4,133.2,61.2,106.2,0
257.2,45.6,0,126.6,84.5,140.7,133.8,60.8,106.2,0
257.2,46,0,127.2,84,141.4,133.8,60.8,106.3,0
257.2,46,0,127.2,83.6,140.7,133.8,61.2,106.2,0
257.2,46,0,126.6,83.1,141.4,133.8,61.2,106.2,0
258.2,46,0,126.6,83.1,140.7,134.5,60.8,106.2,0
257.2,45.6,0,127.2,83.1,140.7,134.5,60.8,106.1,0
257.2,45.6,0,126.6,83.1,140.7,133.8,60.8,106,0
257.2,46,0,126.6,84.5,140.7,133.8,60.4,106.2,0
257.2,45.6,0,127.2,84.5,140.1,133.2,60.8,106.1,0
258.2,45.6,0,127.2,84,140.1,133.8,60.4,106.2,0
257.2,45.6,0,126.6,83.6,140.1,133.2,60.4,105.8,0
258.2,45.6,0,126.6,82.6,139.5,133.8,60.4,105.8,0
257.2,46,0,126,82.6,139.5,132.6,60.4,105.5,0
257.2,45.6,0,127.2,82.1,139.5,132.6,60.4,105.6,0
257.2,45.6,0,126.6,82.6,139.5,133.2,60.8,105.7,0
257.2,45.2,0,126.6,83.6,139.5,133.8,60.8,105.8,0
256.2,45.6,0,126.6,82.1,139.5,133.2,60.4,105.4,0
259.2,45.6,0,127.2,82.6,139.5,133.2,60.4,106,0
258.2,45.2,0,126.6,82.1,140.1,133.2,60.4,105.7,0
258.2,45.6,0,126.6,82.6,139.5,133.8,60.4,105.8,0
258.2,46,0,127.2,82.6,139.5,133.2,59.9,105.8,0
257.2,45.2,0,127.2,82.6,139.5,133.8,60.4,105.7,0
258.2,44.8,0,126.6,83.1,139.5,133.2,60.4,105.7,0
257.2,45.2,0,126.6,82.1,139.5,133.2,60.8,105.6,0
258.2,45.6,0,127.2,82.1,139.5,132.6,60.8,105.7,0
257.2,45.2,0,126.6,82.1,139.5,133.2,60.4,105.5,0
257.2,44.4,0,126.6,82.6,139.5,133.8,60.4,105.6,0
257.2,44.4,0,126.6,82.6,140.1,133.8,60.4,105.6,0
258.2,44,0,126,83.1,139.5,133.8,60.4,105.6,0
258.2,44,0,126.6,82.6,139.5,133.8,60.8,105.7,0
257.2,44,0,126.6,82.6,139.5,133.8,60.4,105.5,0
257.2,44,0,126.6,82.6,139.5,133.8,60.8,105.6,0
257.2,44,0,126.6,82.1,139.5,133.2,60.8,105.4,0
257.2,44,0,126.6,82.1,139.5,133.8,60.8,105.5,0
257.2,43.6,0,126.6,82.1,139.5,133.2,60.8,105.4,0
257.2,44,0,126,82.1,140.1,133.8,60.4,105.5,0
257.2,44,0,126.6,82.1,139.5,133.8,60.8,105.5,0
257.2,44,0,126.6,82.6,139.5,133.8,60.8,105.6,0
256.2,44.4,0,126.6,83.1,139.5,133.8,60.8,105.5,0
257.2,44,0,126.6,82.6,140.1,134.5,60.8,105.7,0
256.2,44,0,126,82.6,140.1,133.8,60.4,105.4,0
256.2,44.4,0,126.6,82.6,139.5,134.5,60.4,105.5,0
256.2,44.4,0,126.6,82.6,139.5,133.8,60.4,105.4,0
256.2,44,0,126.6,82.6,139.5,133.8,59.9,105.3,0
256.2,44,0,126.6,83.1,139.5,133.8,60.4,105.4,0
256.2,44,0,126.6,83.1,139.5,134.5,60.4,105.5,0
256.2,43.6,0,127.2,82.6,139.5,133.8,60.4,105.4,0
257.2,44,0,126.6,83.1,139.5,133.8,60.4,105.6,0
256.2,44,0,126.6,83.1,139.5,133.8,59.9,105.4,0
256.2,44.4,0,126.6,83.1,138.8,133.8,60.4,105.4,0
256.2,44.4,0,126.6,83.6,139.5,134.5,60.4,105.6,0
257.2,44.8,0,127.2,83.1,139.5,135.1,60.4,105.9,0
257.2,44.8,0,126.6,83.6,140.1,135.1,59.9,105.9,0
258.2,44.8,0,127.2,83.1,139.5,134.5,60.4,105.9,0
258.2,45.6,0,127.2,83.6,140.1,135.1,60.4,106.3,0
258.2,46,0,127.2,83.6,140.1,135.7,60.4,106.4,0
258.2,46.4,0,127.2,84.5,140.7,135.1,60.4,106.6,0
258.2,46.4,0,127.2,84,140.1,135.1,60.8,106.5,0
