418.9,95,0.9,441.5,240.5,165.6,118.4,0,185.1,0
420.6,95,1.2,437.9,240.5,165.6,118.4,0,184.9,0
420.6,94.5,0.6,439.7,241.4,166.3,118.9,0,185.3,0
418.9,94.5,0,437.9,239.5,166.3,118.4,0,184.4,0
418.9,94,0.6,439.7,238.6,166.3,118.9,0,184.6,0
422.3,94.5,0.9,439.7,238.6,165.6,118.9,0,185.1,0
422.3,94,0.6,437.9,239.5,165.6,118.9,0,184.9,0
420.6,93.5,0.9,439.7,238.6,166.3,118.9,0,184.8,0
422.3,93,0.9,439.7,237.6,165.6,117.8,0,184.6,0
420.6,93.5,0.9,439.7,238.6,166.3,118.4,0,184.7,0
420.6,93.5,0.9,439.7,237.6,165.6,118.4,0,184.5,0
420.6,93.5,1.2,437.9,237.6,164.9,117.8,0,184.2,0
420.6,93.5,0.9,439.7,238.6,164.9,117.8,0,184.5,0
420.6,92,0.6,439.7,238.6,164.9,117.8,0,184.3,0
422.3,91.5,1.2,437.9,238.6,164.9,118.4,0,184.3,0
420.6,91.5,0.9,437.9,238.6,164.9,117.8,0,184,0
418.9,91.5,0.6,439.7,239.5,164.9,117.8,0,184.1,0
418.9,92,0.9,439.7,238.6,164.9,116.6,0,184,0
420.6,92,0.9,437.9,238.6,164.9,117.2,0,184,0
418.9,92,0.9,437.9,237.6,164.9,117.2,0,183.7,0
420.6,92.5,0.6,437.9,237.6,165.6,116.6,0,183.9,0
420.6,92,0.6,437.9,237.6,165.6,116.1,0,183.8,0
420.6,92.5,0.6,437.9,238.6,165.6,115.5,0,183.9,0
418.9,92,0.9,437.9,237.6,164.9,115.5,0,183.5,0
417.3,92,0.6,437.9,238.6,165.6,117.2,0,183.6,0
420.6,92.5,0.9,439.7,237.6,165.6,117.2,0,184.3,0
420.6,92,1.2,437.9,238.6,165.6,116.6,0,184.1,0
420.6,92.5,0.9,437.9,238.6,164.9,116.6,0,184,0
420.6,92.5,0.6,439.7,239.5,165.6,117.8,0,184.5,0
420.6,93.5,0.6,439.7,240.5,165.6,118.4,0,184.9,0
420.6,94,0.6,439.7,240.5,166.3,118.4,0,185,0
420.6,93.5,2.4,439.7,240.5,165.6,117.8,0,185,0
420.6,94,1.2,439.7,241.4,165.6,117.8,0,185,0
420.6,95,0.6,439.7,241.4,166.3,118.4,0,185.3,0
420.6,94,0.9,439.7,241.4,166.3,118.4,0,185.2,0
420.6,94,0.9,439.7,240.5,165.6,118.4,0,185,0
420.6,94.5,1.2,439.7,240.5,166.3,118.9,0,185.2,0
420.6,94.5,1.2,441.5,242.4,166.3,119.5,0,185.8,0
420.6,95,1.8,439.7,240.5,166.3,120.1,0,185.5,0
420.6,96.1,1.5,441.5,241.4,167,120.7,0,186.1,0
420.6,96.1,1.5,441.5,241.4,166.3,120.7,0,186,0
420.6,95.5,1.5,443.3,242.4,166.3,120.1,0,186.2,0
420.6,96.1,2.1,443.3,242.4,166.3,121.3,0,186.5,0
420.6,95.5,2.1,441.5,242.4,167,123,0,186.5,0
420.6,96.6,1.8,439.7,242.4,167,123.6,0,186.5,0
422.3,96.6,1.8,439.7,242.4,167,123.6,0,186.7,0
420.6,96.6,2.4,441.5,242.4,167,123.6,0,186.8,0
422.3,97.1,2.1,441.5,242.4,167,123.6,0,187,0
420.6,97.1,2.4,441.5,242.4,167,123,0,186.8,0
420.6,96.6,2.1,441.5,242.4,167,123.6,0,186.7,0
420.6,97.1,2.4,441.5,243.4,167,123.6,0,186.9,0
420.6,96.6,2.7,441.5,243.4,167,123.6,0,186.9,0
420.6,97.1,3,441.5,243.4,167,123.6,0,187,0
420.6,97.1,2.7,441.5,243.4,166.3,123.6,0,186.9,0
420.6,96.6,3,439.7,242.4,167,123,0,186.5,0
420.6,96.6,3,441.5,242.4,167,124.2,0,186.9,0
422.3,96.6,2.4,441.5,243.4,167,123,0,187,0
420.6,96.6,2.4,441.5,243.4,167,123.6,0,186.9,0
420.6,96.6,2.4,441.5,243.4,167,123.6,0,186.9,0
420.6,96.1,3.3,441.5,244.3,167,124.2,0,187.1,0
420.6,96.1,2.1,441.5,243.4,167,124.2,0,186.9,0
420.6,96.6,1.8,441.5,244.3,166.3,123.6,0,186.8,0
420.6,96.1,2.1,441.5,243.4,167,123.6,0,186.8,0
420.6,96.6,2.1,441.5,242.4,167.8,123.6,0,186.8,0
420.6,96.6,2.1,443.3,243.4,167,123.6,0,187.1,0
420.6,96.6,2.1,441.5,244.3,167,123.6,0,187,0
420.6,96.6,1.8,441.5,242.4,167,123.6,0,186.7,0
420.6,97.1,2.1,441.5,243.4,167,123.6,0,186.9,0
420.6,96.6,1.8,439.7,243.4,167,123.6,0,186.6,0
420.6,96.6,1.8,441.5,243.4,167,123.6,0,186.8,0
422.3,96.6,2.1,441.5,244.3,167.8,123.6,0,187.3,0
420.6,96.6,1.8,441.5,244.3,167.8,124.2,0,187.1,0
420.6,96.6,2.1,441.5,244.3,167,123.6,0,187,0
420.6,95.5,1.5,441.5,243.4,167,123.6,0,186.6,0
420.6,95.5,1.2,441.5,244.3,167,123.6,0,186.7,0
422.3,96.6,1.8,439.7,244.3,167,123.6,0,186.9,0
420.6,95.5,2.4,439.7,244.3,167,123.6,0,186.7,0
420.6,95,1.8,441.5,243.4,167,121.3,0,186.3,0
420.6,95,1.5,441.5,243.4,167,121.3,0,186.3,0
420.6,95,1.5,441.5,244.3,167,121.3,0,186.4,0
420.6,95.5,1.5,441.5,244.3,167,121.3,0,186.5,0
420.6,96.1,1.2,439.7,243.4,167,121.3,0,186.2,0
420.6,96.1,1.5,441.5,244.3,166.3,120.7,0,186.4,0
420.6,96.1,2.1,441.5,244.3,167,121.3,0,186.6,0
420.6,96.1,2.1,441.5,243.4,167,121.3,0,186.5,0
420.6,96.6,1.8,439.7,244.3,167,122.4,0,186.6,0
420.6,96.1,1.5,441.5,243.4,166.3,121.8,0,186.4,0
420.6,96.6,2.4,439.7,243.4,167.8,121.3,0,186.5,0
420.6,96.6,2.1,441.5,243.4,167,121.3,0,186.6,0
420.6,96.6,2.1,441.5,245.3,167,121.8,0,186.9,0
422.3,96.1,1.5,439.7,243.4,167,121.8,0,186.5,0
420.6,96.6,1.8,439.7,243.4,167,121.3,0,186.3,0
420.6,96.1,1.8,441.5,244.3,167,121.8,0,186.6,0
420.6,96.1,1.5,439.7,244.3,167,121.8,0,186.4,0
422.3,96.1,2.1,439.7,243.4,166.3,121.8,0,186.5,0
420.6,95.5,1.8,441.5,243.4,167,121.3,0,186.4,0
420.6,95,2.4,441.5,243.4,167,121.8,0,186.5,0
422.3,95,1.8,439.7,243.4,167,121.8,0,186.4,0
420.6,95,2.1,439.7,242.4,167,121.8,0,186.1,0
420.6,95.5,2.1,439.7,243.4,167,121.8,0,186.3,0
